PlayerId,Player,RosterPosition,RunDefSnaps,RunDefPoints,PassRushSnaps,PassRushPoints,PassCovSnaps,PassCovPoints,RunDefPPS,PassRushPPS,PassCovPPS,RunDefTRUE,PassRushTRUE,PassCovTRUE
3693,Andrew Adams,S,195,2,19,2,466,9,0.010256410256410256,0.10526315789473684,0.019313304721030045,0.009023600185099491,0.007063197026022304,0.018839108443909406
4936,Ahkello Witherspoon,CB,81,3,0,NA,153,-3,0.037037037037037035,NA,-0.0196078431372549,0.020872702284830784,NA,-0.016070303200056018
8438,Zaven Collins,LB,364,5,134,2,474,6,0.013736263736263736,0.014925373134328358,0.012658227848101266,0.013201798926447121,0.011606756171502815,0.012357158374972844
1047,Vinny Curry,DE,80,1,90,0,0,NA,0.0125,0,NA,0.006968641114982578,0,NA
6989,Germaine Pratt,LB,337,12,50,6,313,18,0.03560830860534125,0.12,0.05750798722044728,0.03401005836543152,0.039735099337748346,0.05454967951821227
3648,Justin Zimmer,DT,17,0,23,0,0,NA,0,0,NA,0,0,NA
9266,Samuel Womack III,CB,52,4,4,0,89,5,0.07692307692307693,0,0.056179775280898875,0.026817947395564725,0,0.03420445810914681
9050,Jake Hansen,LB,114,4,14,1,66,2,0.03508771929824561,0.07142857142857142,0.030303030303030304,0.0251794588625069,0.0026871401151631474,0.014009764381235407
9122,DeAngelo Malone,LB,93,2,90,2,24,-1,0.021505376344086023,0.022222222222222223,-0.041666666666666664,0.013535147722311165,0.013646702047005308,-0.004285714285714285
9173,Derek Stingley Jr.,CB,277,14,2,0,294,12,0.05054151624548736,0,0.04081632653061224,0.04728922273979952,0,0.03846069988008285
9536,Kurt Hinish,DT,222,5,188,-1,1,0,0.02252252252252252,-0.005319148936170213,0,0.0203647304883866,-0.0046383104707391695,0
8204,Myles Hartsfield,S,310,5,26,2,429,3,0.016129032258064516,0.07692307692307693,0.006993006993006993,0.015284488709200275,0.009119607155384075,0.006792632078957091
4476,Eddie Jackson,S,313,16,7,0,329,16,0.051118210862619806,0,0.0486322188449848,0.04848860401618869,0,0.04635026855683719
6965,Cam Lewis,CB,21,0,2,0,78,-4,0,0,-0.05128205128205128,0,0,-0.027951979931911845
6852,Justin Hollins,LB,38,3,80,5,6,0,0.07894736842105263,0.0625,0,0.017587164455414996,0.03484320557491289,0
8693,Kobe Jones,LB,3,0,8,0,0,NA,0,0,NA,0,0,NA
8473,Tre Brown,CB,6,0,0,NA,14,-2,0,NA,-0.14285714285714285,0,NA,-0.005374280230326295
9345,D'Anthony Bell,S,29,0,1,0,37,0,0,0,0,0,0,0
3575,Elandon Roberts,LB,307,11,46,4,278,1,0.035830618892508145,0.08695652173913043,0.0035971223021582736,0.03392060749728796,0.02569114772409941,0.0033671664930597614
4615,Rayshawn Jenkins,S,417,28,35,6,612,15,0.0671462829736211,0.17142857142857143,0.024509803921568627,0.06511773169888348,0.03354632587859425,0.024147981355022673
7258,Jamel Dean,CB,325,16,12,0,504,39,0.04923076923076923,0,0.07738095238095238,0.046867958539882834,0,0.07573982737361282
7641,Noah Igbinoghene,CB,64,2,2,0,153,12,0.03125,0,0.0784313725490196,0.013973799126637555,0,0.06428121280022407
8209,Myles Adams,DE,85,1,90,3,0,NA,0.011764705882352941,0.03333333333333333,NA,0.006904955320877336,0.020470053070507963,NA
8332,Rashad Weaver,DE,172,4,390,18,36,0,0.023255813953488372,0.046153846153846156,0,0.01979514328461273,0.04457425868309099,0
3979,Adam Gotsis,DT,130,4,139,5,1,0,0.03076923076923077,0.03597122302158273,0,0.023604176123468,0.02841373671300082,0
7717,James Lynch,DT,117,4,150,-1,0,NA,0.03418803418803419,-0.006666666666666667,NA,0.0248856747846432,-0.0054249547920434,NA
4842,Zach Cunningham,LB,78,2,18,0,97,-3,0.02564102564102564,0,-0.030927835051546393,0.013975989965955922,0,-0.020060664552598924
7739,Julian Okwara,DE,67,3,98,2,37,-4,0.04477611940298507,0.02040816326530612,-0.10810810810810811,0.02103390539974885,0.013331519521153584,-0.023103340618170466
8634,Jerry Jacobs,CB,200,9,2,1,317,19,0.045,0.5,0.05993690851735016,0.03982300884955752,3.9952057530962844e-4,0.05692493809424797
7524,Tae Hayes,CB,5,0,0,NA,25,2,0,NA,0.08,0,NA,0.008849557522123894
4436,Joe Jones,LB,26,-1,0,NA,6,1,-0.038461538461538464,NA,0.16666666666666666,-0.004559803577692038,NA,0.0011900039666798887
9095,Nick Cross,S,47,0,2,0,64,0,0,0,0,0,0,0
3269,Justin Coleman,CB,11,2,0,NA,47,0,0.18181818181818182,NA,0,0.004286827747466875,NA,0
3026,Brent Urban,DT,140,4,136,5,3,0,0.02857142857142857,0.03676470588235294,0,0.02263540824575586,0.028774542992552474,0
8561,Malcolm Koonce,DE,16,1,46,1,2,0,0.0625,0.021739130434782608,0,0.0030349013657056147,0.0064227869310248525,0
9151,Christian Harris,LB,349,6,32,3,305,13,0.017191977077363897,0.09375,0.04262295081967213,0.01646873771136453,0.015852047556142668,0.04032340079324723
2188,Akeem Spence,DT,63,3,69,0,0,NA,0.047619047619047616,0,NA,0.020925597874224978,0,NA
9292,Russ Yeast,S,40,8,0,NA,70,4,0.2,NA,0.05714285714285714,0.04819277108433735,NA,0.028084252758274822
7598,C.J. Henderson,CB,264,15,7,0,454,14,0.056818181818181816,0,0.030837004405286344,0.0528281750266809,0,0.03004206645554663
7898,Derrick Brown,DT,338,13,478,8,1,5,0.038461538461538464,0.016736401673640166,5,0.03674466056764396,0.016344534582539042,9.996001599360256e-4
6515,Sebastian Joseph-Day,DT,316,10,348,4,3,5,0.03164556962025317,0.011494252873563218,1.6666666666666667,0.030046019853192867,0.011008129566950305,0.0029928172386272946
6329,Bilal Nichols,DT,303,6,441,5,15,1,0.019801980198019802,0.011337868480725623,0.06666666666666667,0.01872065244254057,0.011029301427556747,0.0028625954198473282
6827,Quincy Williams,LB,332,17,41,4,382,9,0.05120481927710843,0.0975609756097561,0.02356020942408377,0.04884211983800062,0.024397500743826243,0.022722165677501224
6420,Daron Payne,DT,336,9,513,19,11,0,0.026785714285714284,0.037037037037037035,0,0.02557683199133906,0.036277085923135895,0
363,Von Miller,LB,134,4,282,12,9,1,0.029850746268656716,0.0425531914893617,0.1111111111111111,0.02321351234300563,0.039902837063415325,0.001768172888015717
7147,Jerry Tillery,DT,74,-2,102,5,0,NA,-0.02702702702702703,0.049019607843137254,NA,-0.014028436018957346,0.03289049400232168,NA
7754,Javon Kinlaw,DT,64,1,84,0,0,NA,0.015625,0,NA,0.0069868995633187774,0,NA
6681,Andre Chachere,CB,6,0,0,NA,4,0,0,NA,0,0,NA,0
9150,Terrel Bernard,LB,48,1,3,0,56,0,0.020833333333333332,0,0,0.006528835690968443,0,0
4700,Carl Lawson,DE,212,3,409,15,8,0,0.014150943396226415,0.03667481662591687,0,0.012680437036446288,0.03552608720829232,0
3613,Emmanuel Ogbah,DE,103,-1,211,0,4,0,-0.009708737864077669,0,0,-0.00655549898167006,0,0
6416,Carlton Davis,CB,284,14,7,1,475,18,0.04929577464788732,0.14285714285714285,0.037894736842105266,0.04626483593204561,0.0013844936708860757,0.03699697100822155
6895,Marcus Epps,S,395,9,20,0,641,10,0.02278481012658228,0,0.015600624024960999,0.022023293272209143,0,0.01538934317995208
6255,Harrison Phillips,DT,308,14,354,5,1,0,0.045454545454545456,0.014124293785310734,0,0.04304596094717087,0.013545572817019973,0
7721,Cameron Dantzler Sr.,CB,167,8,6,0,305,-3,0.04790419161676647,0,-0.009836065573770493,0.0404162633107454,0,-0.009305400183057054
7346,Kaden Elliss,LB,278,13,96,5,223,4,0.046762589928057555,0.052083333333333336,0.017937219730941704,0.043773164409776896,0.03353828954723309,0.01623234823118358
7068,Henry Mondeaux,DE,129,-1,100,-1,1,0,-0.007751937984496124,-0.01,0,-0.005925585668350941,-0.006622516556291392,0
2739,Trey Flowers,DE,18,2,44,0,1,0,0.1111111111111111,0,0,0.006739049045301385,0,0
8019,Krys Barnes,LB,70,2,3,0,59,2,0.02857142857142857,0,0.03389830508474576,0.014042126379137411,0,0.013817330210772832
2799,David Mayo,LB,94,8,12,1,85,2,0.0851063829787234,0.08333333333333333,0.023529411764705882,0.05398420674802584,0.0023273855702094642,0.013809910641754672
8341,Jay Tufele,DT,79,3,51,0,1,0,0.0379746835443038,0,0,0.020936395759717317,0,0
6320,Mike Love,DE,10,0,9,0,0,NA,0,0,NA,0,0,NA
8512,Zech McPhearson,CB,36,2,0,NA,60,2,0.05555555555555555,NA,0.03333333333333333,0.011370814908401769,NA,0.013856812933025407
4680,Damontae Kazee,S,72,2,7,0,182,16,0.027777777777777776,0,0.08791208791208792,0.014040561622464897,0,0.07601942254477106
7016,Wyatt Ray,DE,4,0,13,0,2,0,0,0,0,0,0,0
246,Adrian Amos,S,410,17,16,2,494,16,0.041463414634146344,0.125,0.032388663967611336,0.0401705953547346,0.006069802731411229,0.03167555003406404
6549,Zaire Franklin,LB,462,14,71,4,546,11,0.030303030303030304,0.056338028169014086,0.020146520146520148,0.02954692881876239,0.028085443037974687,0.019778569593824714
8382,Patrick Jones II,LB,128,2,150,5,17,-1,0.015625,0.03333333333333333,-0.058823529411764705,0.01190033469691335,0.027124773960216998,-0.003203920090463626
7052,Jonathan Ledbetter,DT,125,-1,128,2,4,0,-0.008,0.015625,0,-0.006024096385542169,0.01190033469691335,0
9239,Sam Webb,CB,104,5,6,0,196,7,0.04807692307692308,0,0.03571428571428571,0.032663316582914576,0,0.03145923140420068
6889,Kris Boyd,CB,11,1,0,NA,24,1,0.09090909090909091,NA,0.041666666666666664,0.0021434138737334374,NA,0.004285714285714285
9380,Raheem Layne,S,13,0,0,NA,11,1,0,NA,0.09090909090909091,0,NA,0.0021434138737334374
8018,James Pierre,CB,68,4,4,0,174,22,0.058823529411764705,0,0.12643678160919541,0.028064382996285595,0,0.1079830747531735
6387,Taylor Stallworth,DT,9,2,10,0,0,NA,0.2222222222222222,0,NA,0.003536345776031434,0,NA
6366,Jalyn Holmes,DE,18,0,16,0,0,NA,0,0,NA,0,0,NA
6363,Tarvarius Moore,S,12,1,0,NA,26,1,0.08333333333333333,NA,0.038461538461538464,0.0023273855702094642,NA,0.004559803577692038
6576,Ryan Neal,S,299,7,31,1,355,24,0.023411371237458192,0.03225806451612903,0.0676056338028169,0.022101372756071807,0.005173564753004006,0.0648500532805602
3704,Vonn Bell,S,373,9,43,4,568,28,0.024128686327077747,0.09302325581395349,0.04929577464788732,0.02323151236661084,0.024956471271038883,0.048459438377535094
7846,Jordyn Brooks,LB,427,5,72,4,484,6,0.0117096018735363,0.05555555555555555,0.012396694214876033,0.011371141268454803,0.028081123244929795,0.012113122549428548
8320,Cameron Sample,DE,146,3,220,4,21,1,0.02054794520547945,0.01818181818181818,0.047619047619047616,0.01655203688307762,0.01641178664677359,0.003844745514463567
8348,Jeremiah Owusu-Koramoah,LB,224,16,34,2,251,4,0.07142857142857142,0.058823529411764705,0.01593625498007968,0.06469314079422382,0.01098546042003231,0.014710191642735744
7178,Darius Harris,LB,116,8,38,2,121,3,0.06896551724137931,0.05263157894736842,0.024793388429752067,0.04996769330174456,0.011724776303609998,0.018368586175488307
7363,Shy Tuttle,DT,272,7,251,10,6,1,0.025735294117647058,0.0398406374501992,0.16666666666666666,0.024023417785404257,0.036775479106839364,0.0011900039666798887
9286,Rodney Thomas II,S,277,8,6,0,403,19,0.02888086642599278,0,0.04714640198511166,0.027022412994171158,0,0.045628441351035685
3505,Austin Johnson,DT,118,3,150,1,1,0,0.025423728813559324,0.006666666666666667,0,0.01859048419283689,0.0054249547920434,0
7312,Michael Dogbe,DT,151,4,118,1,1,0,0.026490066225165563,0.00847457627118644,0,0.021608471665712652,0.006196828064278962,0
742,Kevin Pierre-Louis,LB,21,-1,4,0,15,3,-0.047619047619047616,0,0.2,-0.003844745514463567,0,0.008587786259541985
7196,Chase Winovich,DE,69,2,96,4,2,0,0.028985507246376812,0.041666666666666664,0,0.014038657171922686,0.02683063163778647,0
6291,Derrick Nnadi,DT,172,2,194,2,6,0,0.011627906976744186,0.010309278350515464,0,0.009897571642306365,0.009059070744805043,0
4953,Matt Milano,LB,310,10,76,8,509,29,0.03225806451612903,0.10526315789473684,0.05697445972495088,0.03056897741840055,0.056026538886841136,0.05578820061226803
6399,Poona Ford,DT,300,0,300,6,2,0,0,0.02,0,0,0.018887722980062957,0
7190,Daniel Wise,DT,41,0,49,1,1,0,0,0.02040816326530612,0,0,0.006577181208053692,0
8420,Roy Lopez,DT,278,5,246,5,4,0,0.017985611510791366,0.02032520325203252,0,0.016835832465298805,0.01870381071135306,0
4644,Nicholas Morrow,LB,493,5,80,2,448,13,0.010141987829614604,0.025,0.029017857142857144,0.009917840847824513,0.013937282229965157,0.028250999262679967
7580,John Reid,CB,8,0,3,1,27,-2,0,0.3333333333333333,-0.07407407407407407,0,5.985634477254588e-4,-0.009381514940931202
4430,Xavier Woods,S,409,11,33,1,513,21,0.02689486552567237,0.030303030303030304,0.04093567251461988,0.026052463952747698,0.005390395295655015,0.04009572654662388
6618,Kentavius Street,DE,218,4,255,4,6,0,0.01834862385321101,0.01568627450980392,0,0.016533313109097118,0.014513375071143994,0
6392,Matt Dickerson,DE,36,2,56,1,0,NA,0.05555555555555555,0.017857142857142856,NA,0.011370814908401769,0.0068359375,NA
6617,Marcell Harris,LB,40,0,2,0,15,0,0,0,0,0,0,0
6768,Alexander Johnson,LB,8,0,2,0,6,1,0,0,0.16666666666666666,0,0,0.0011900039666798887
7050,Devin Bush,LB,287,7,43,2,300,0,0.024390243902439025,0.046511627906976744,0,0.022919138450305743,0.012478235635519442,0
7606,Kristian Fulton,CB,178,13,5,0,428,19,0.07303370786516854,0,0.04439252336448598,0.06277467310509467,0,0.04311496617394439
7236,Maxx Crosby,DE,396,25,614,30,16,0,0.06313131313131314,0.048859934853420196,0,0.06103124306463147,0.04814301769425786,0
6433,Dorance Armstrong,DE,185,4,304,15,26,0,0.021621621621621623,0.049342105263157895,0,0.018776960162395332,0.046663937781416295,0
3515,Jihad Ward,LB,246,6,314,12,62,-2,0.024390243902439025,0.03821656050955414,-0.03225806451612903,0.022444572853623675,0.036262149937445864,-0.013923197844150014
9121,Josh Paschal,DE,112,-1,162,1,1,0,-0.008928571428571428,0.006172839506172839,0,-0.006343452650657001,0.005158250015920525,0
6987,Renell Wren,DT,1,0,0,NA,0,NA,0,NA,NA,0,NA,NA
7648,A.J. Epenesa,DE,116,-2,234,15,7,-1,-0.017241379310344827,0.0641025641025641,-0.14285714285714285,-0.01249192332543614,0.05850975162527087,-0.0013844936708860757
7638,Raekwon Davis,DT,234,2,294,3,8,1,0.008547008547008548,0.01020408163265306,0.125,0.007801300216702784,0.009615174970020712,0.0015772870662460567
7191,Michael Jackson Sr.,CB,442,23,8,1,582,34,0.05203619909502263,0.125,0.058419243986254296,0.05062597731143492,0.0015772870662460567,0.05747213234738866
3783,De'Vondre Campbell,LB,290,3,36,2,333,8,0.010344827586206896,0.05555555555555555,0.024024024024024024,0.009732632285490548,0.011370814908401769,0.022921649945793394
7388,Troy Reeder,LB,25,1,12,3,25,0,0.04,0.25,0,0.004424778761061947,0.006982156710628394,0
6398,Tre Flowers,CB,21,0,5,0,138,10,0,0,0.07246376811594203,0,0,0.05706724009593913
6471,Deadrin Senat,DT,102,1,55,2,1,0,0.00980392156862745,0.03636363636363636,0,0.0065780988004643355,0.013613861386138614,0
3127,Adrian Phillips,S,218,9,17,1,442,10,0.04128440366972477,0.058823529411764705,0.02262443438914027,0.037199954495468514,0.003203920090463626,0.022011294483232573
9193,Marcus Jones,CB,93,2,2,0,249,11,0.021505376344086023,0,0.04417670682730924,0.013535147722311165,0,0.04072862453531599
6614,Robert Spillane,LB,189,8,71,4,301,-3,0.042328042328042326,0.056338028169014086,-0.009966777408637873,0.03695917868491811,0.028085443037974687,-0.009415862025818022
7187,Trysten Hill,DT,35,0,49,2,0,NA,0,0.04081632653061224,NA,0,0.013154362416107384,NA
7211,Demetrius Flannigan-Fowles,LB,31,1,4,1,36,-5,0.03225806451612903,0.25,-0.1388888888888889,0.005173564753004006,7.968127490039841e-4,-0.028427037271004426
7841,Christian Rozeboom,LB,7,0,0,NA,0,NA,0,NA,NA,0,NA,NA
3481,Juston Burris,S,73,1,5,0,130,1,0.0136986301369863,0,0.007692307692307693,0.00701788117669679,0,0.005901044030867
7875,Xavier McKinney,S,202,5,39,5,284,7,0.024752475247524754,0.1282051282051282,0.02464788732394366,0.021953658218493242,0.02972560975609756,0.023132417966022806
9073,Lewis Cine,S,0,NA,0,NA,2,0,NA,NA,0,NA,NA,0
997,Michael Brockers,DT,60,1,59,1,0,NA,0.016666666666666666,0.01694915254237288,NA,0.006928406466512703,0.006908665105386416,NA
6316,Danny Johnson,CB,100,4,10,1,169,17,0.04,0.1,0.10059171597633136,0.026490066225165566,0.0019569471624266144,0.08517640083012154
8335,Brady Breeze,S,0,NA,0,NA,3,0,NA,NA,0,NA,NA,0
9285,Deane Leonard,CB,4,0,0,NA,0,NA,0,NA,NA,0,NA,NA
6695,Tony Brown,CB,4,0,1,0,1,0,0,0,0,0,0,0
8638,AJ Parker,CB,43,3,2,0,58,-11,0.06976744186046512,0,-0.1896551724137931,0.018717353453279163,0,-0.07575397767751128
8683,Bryce Thompson,CB,1,0,0,NA,5,0,0,NA,0,0,NA,0
9157,Nephi Sewell,LB,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA
8476,Boogie Basham,DE,121,7,233,4,13,6,0.05785123966942149,0.017167381974248927,0.46153846153846156,0.04286003440947272,0.015658076005510568,0.015052103434967193
7642,Brandon Jones,S,111,3,31,4,186,-3,0.02702702702702703,0.12903225806451613,-0.016129032258064516,0.019102799449288665,0.020694259012016023,-0.014026444120456488
6969,E.J. Speed,LB,168,21,17,6,108,4,0.125,0.35294117647058826,0.037037037037037035,0.10565404887398179,0.019223520542781758,0.025757214404960645
9046,Logan Hall,DT,100,4,274,4,4,0,0.04,0.014598540145985401,0,0.026490066225165566,0.013640323584318605,0
7680,Geno Stone,S,144,2,8,2,274,9,0.013888888888888888,0.25,0.032846715328467155,0.011128284389489953,0.0031545741324921135,0.030690728064716864
9247,Jaylen Watson,CB,143,5,6,0,413,5,0.03496503496503497,0,0.012106537530266344,0.02793841825570491,0,0.01173415462945074
8351,Tommy Togiai,DT,119,-1,81,3,1,0,-0.008403361344537815,0.037037037037037035,0,-0.006172199170124482,0.020872702284830784,0
8040,Delontae Scott,DE,10,-1,6,0,0,NA,-0.1,0,NA,-0.0019569471624266144,0,NA
7884,A.J. Terrell,CB,340,19,7,0,422,2,0.05588235294117647,0,0.004739336492890996,0.05341491648751447,0,0.004599304654888669
1033,Janoris Jenkins,CB,8,0,0,NA,22,0,0,NA,0,0,NA,0
7740,Jeff Okudah,CB,307,25,5,0,427,8,0.08143322475570032,0,0.01873536299765808,0.07709228976656353,0,0.018193826029527682
9041,Damone Clark,LB,187,1,19,0,178,6,0.0053475935828877,0,0.033707865168539325,0.0046568383305110065,0,0.028972926048505238
9446,Zyon Gilbert,CB,25,1,2,1,43,-3,0.04,0.5,-0.06976744186046512,0.004424778761061947,3.9952057530962844e-4,-0.018717353453279163
7064,Justin Layne,CB,4,0,0,NA,7,1,0,NA,0.14285714285714285,0,NA,0.0013844936708860757
9264,Esezi Otomewo,DE,21,1,64,-1,1,0,0.047619047619047616,-0.015625,0,0.003844745514463567,-0.0069868995633187774,0
7824,Michael Hoecht,DT,159,1,191,8,33,1,0.006289308176100629,0.041884816753926704,0.030303030303030304,0.005223390275952694,0.036667306584757156,0.005390395295655015
6234,Taven Bryan,DT,274,2,329,6,3,0,0.0072992700729927005,0.0182370820668693,0,0.0068201617921593025,0.017381350708813945,0
5151,Marcus Williams,S,220,8,10,1,381,17,0.03636363636363636,0.1,0.04461942257217848,0.03282357329354718,0.0019569471624266144,0.04302453800268364
6261,Nathan Shepherd,DT,198,8,195,2,2,0,0.04040404040404041,0.010256410256410256,0,0.03567406873564254,0.009023600185099491,0
8543,Baron Browning,LB,189,1,268,12,73,5,0.005291005291005291,0.04477611940298507,0.0684931506849315,0.004619897335614764,0.04171639080579048,0.03508940588348395
719,Kyle Van Noy,LB,283,0,313,12,104,2,0,0.038338658146964855,0.019230769230769232,0,0.03636645301214151,0.01306532663316583
4538,Josh Jones,S,120,2,8,1,223,2,0.016666666666666666,0.125,0.008968609865470852,0.012295081967213115,0.0015772870662460567,0.00811617411559179
3000,Lawrence Guy,DT,251,6,229,3,1,0,0.02390438247011952,0.013100436681222707,0,0.022065287464103616,0.011912606207733658,0
8374,Shemar Jean-Charles,CB,0,NA,1,0,3,0,NA,0,0,NA,0,0
7629,Josh Uche,LB,42,1,260,16,51,-1,0.023809523809523808,0.06153846153846154,-0.0196078431372549,0.006171025565677344,0.05709580016469943,-0.00666492420282279
551,Tyrann Mathieu,S,455,16,25,2,584,27,0.035164835164835165,0.08,0.046232876712328765,0.03426204819277109,0.008849557522123894,0.04548811447034387
6455,Anthony Averett,CB,107,3,2,0,164,-3,0.028037383177570093,0,-0.018292682926829267,0.019388741241845857,0,-0.01534622582657517
5082,Adoree' Jackson,CB,194,12,2,0,326,21,0.061855670103092786,0,0.06441717791411043,0.05435442446883026,0,0.061342986684826434
2762,Nick Williams,DT,98,3,116,4,2,0,0.030612244897959183,0.034482758620689655,0,0.019997279281730375,0.02498384665087228,0
1069,Christian Kirksey,LB,510,5,82,6,496,16,0.00980392156862745,0.07317073170731707,0.03225806451612903,0.009600542148262491,0.04167372522446214,0.031553166449314544
3464,DeAndre Houston-Carson,S,185,8,15,0,193,7,0.043243243243243246,0,0.03626943005181347,0.037553920324790664,0,0.03183167616983177
7440,Tevaughn Campbell,CB,11,0,0,NA,19,-4,0,NA,-0.21052631578947367,0,NA,-0.014126394052044609
8219,Elijah Riley,S,1,0,1,0,17,0,0,0,0,0,0,0
9200,Chase Lucas,CB,2,0,0,NA,4,0,0,NA,0,0,NA,0
9273,Gregory Junior,CB,3,0,0,NA,14,-2,0,NA,-0.14285714285714285,0,NA,-0.005374280230326295
6345,Michael Ford,CB,32,2,3,1,44,1,0.0625,0.3333333333333333,0.022727272727272728,0.010568031704095112,5.985634477254588e-4,0.006303724928366763
1792,Josh Bynes,LB,116,0,31,1,108,2,0,0.03225806451612903,0.018518518518518517,0,0.005173564753004006,0.012878607202480323
3860,Quinton Jefferson,DT,196,0,341,12,2,0,0,0.03519061583577713,0,0,0.033645228659288616,0
7847,Darrell Taylor,LB,153,0,272,18,22,-1,0,0.0661764705882353,-0.045454545454545456,0,0.06177450287675381,-0.003995641118779513
7805,Casey Toohill,DE,139,3,174,6,14,0,0.02158273381294964,0.034482758620689655,0,0.017048242027800493,0.029449929478138223,0
6476,BJ Hill,DT,293,11,480,14,10,1,0.03754266211604096,0.029166666666666667,0.1,0.0353624015272871,0.02848906223503476,0.0019569471624266144
3534,Kenny Clark,DT,335,5,432,8,0,NA,0.014925373134328358,0.018518518518518517,NA,0.014248043552228648,0.017994751530803516,NA
8123,Malcolm Roach,DT,148,4,141,3,5,0,0.02702702702702703,0.02127659574468085,0,0.021883779387845633,0.016905123491327632,0
6475,Darious Williams,CB,315,14,9,0,572,27,0.044444444444444446,0,0.0472027972027972,0.0421848096422422,0,0.04641238625299018
4814,Jabrill Peppers,S,156,9,24,0,193,3,0.057692307692307696,0,0.015544041450777202,0.047606130476061305,0,0.013642146929927901
3623,Carl Nassib,DE,116,8,102,6,18,1,0.06896551724137931,0.058823529411764705,0.05555555555555555,0.04996769330174456,0.039468592802786015,0.0033695245226506923
9072,Kerby Joseph,S,346,11,8,1,473,33,0.031791907514450865,0.125,0.06976744186046512,0.030432905278981622,0.0015772870662460567,0.0681014999869111
7596,Shaquille Quarterman,LB,4,1,0,NA,16,2,0.25,NA,0.125,7.968127490039841e-4,NA,0.006069802731411229
7811,Chase Young,DE,47,-1,60,0,2,0,-0.02127659574468085,0,0,-0.006477398015435502,0,0
7655,Jordan Elliott,DT,339,5,331,4,2,0,0.014749262536873156,0.012084592145015106,0,0.01409446199900216,0.011523865891445882,0
4173,Eric Murray,S,62,4,1,0,53,1,0.06451612903225806,0,0.018867924528301886,0.027846395688300028,0,0.0067412872042737215
7020,Alex Singleton,LB,266,16,92,7,362,7,0.06015037593984962,0.07608695652173914,0.019337016574585635,0.055983794164847014,0.04750663912658601,0.018576895444481913
9542,Tre Avery,CB,91,4,0,NA,176,8,0.04395604395604396,NA,0.045454545454545456,0.027221058929105594,NA,0.03894666961717194
7813,James Smith-Williams,DE,184,1,272,17,18,1,0.005434782608695652,0.0625,0.05555555555555555,0.00471311475409836,0.058342586050267486,0.0033695245226506923
7883,Mykal Walker,LB,313,0,80,5,355,12,0,0.0625,0.03380281690140845,0,0.03484320557491289,0.0324250266402801
8392,Darren Hall,CB,287,16,3,0,320,-2,0.05574912891986063,0,-0.00625,0.05238660217212741,0,-0.005941329372447086
6427,Jermaine Carter,LB,64,3,6,1,21,0,0.046875,0.16666666666666666,0,0.02096069868995633,0.0011900039666798887,0
7102,Blake Cashman,LB,39,3,54,6,55,-3,0.07692307692307693,0.1111111111111111,-0.05454545454545454,0.01783536585365854,0.04065244667503136,-0.020420792079207918
180,Arik Armstead,DT,110,3,216,0,2,0,0.02727272727272727,0,0,0.01917489831493318,0,0
6809,Will Harris,CB,229,6,39,2,366,9,0.026200873362445413,0.05128205128205128,0.02459016393442623,0.023825212415467315,0.011890243902439025,0.02364307144600278
8426,Isaiahh Loudermilk,DE,54,1,51,0,0,NA,0.018518518518518517,0,NA,0.0067754077791718935,0,NA
2907,Neville Hewitt,LB,14,1,1,0,8,0,0.07142857142857142,0,0,0.0026871401151631474,0,0
8187,TJ Smith,DT,13,1,8,0,0,NA,0.07692307692307693,0,NA,0.0025086839058278657,0,NA
7873,Cam Brown,LB,0,NA,3,0,0,NA,NA,0,NA,NA,0,NA
8304,Joe Tryon-Shoyinka,LB,291,8,406,12,108,1,0.027491408934707903,0.029556650246305417,0.009259259259259259,0.025874716578491084,0.02861808484392805,0.006439303601240161
5142,Arthur Maulet,CB,144,4,36,5,282,2,0.027777777777777776,0.1388888888888889,0.0070921985815602835,0.022256568778979906,0.028427037271004426,0.006650472843902555
6503,Ronnie Harrison,S,86,1,13,0,145,3,0.011627906976744186,0,0.020689655172413793,0.006889921486941196,0,0.01662208635842568
8450,Earnest Brown IV,DE,64,0,66,1,1,0,0,0.015151515151515152,0,0,0.0070048821906177035,0
6400,Rasheem Green,DE,277,8,260,8,1,0,0.02888086642599278,0.03076923076923077,0,0.027022412994171158,0.028547900082349715,0
8327,Caleb Farley,CB,31,1,0,NA,66,-8,0.03225806451612903,NA,-0.12121212121212122,0.005173564753004006,NA,-0.05603905752494163
9555,William Kwenkeu,LB,1,1,0,NA,9,0,1,NA,0,1.9992003198720512e-4,NA,0
3564,Kamu Grugier-Hill,LB,12,-1,5,0,39,-1,-0.08333333333333333,0,-0.02564102564102564,-0.0023273855702094642,0,-0.005945121951219512
9206,Akayleb Evans,CB,62,5,1,0,95,0,0.08064516129032258,0,0,0.03480799461037503,0,0
7248,Keisean Nixon,CB,106,0,10,0,158,14,0,0,0.08860759493670886,0,0,0.07343469889117589
537,Calais Campbell,DT,153,7,354,14,17,0,0.0457516339869281,0.03954802259887006,0,0.03749737413346404,0.03792760388765593,0
2765,Grady Jarrett,DT,350,7,464,9,6,1,0.02,0.01939655172413793,0.16666666666666666,0.019163081736409855,0.018916470375067947,0.0011900039666798887
7684,Willie Gay,LB,230,10,75,3,277,14,0.043478260869565216,0.04,0.05054151624548736,0.03956648890418028,0.02102803738317757,0.04728922273979952
